Age,Workclass,Final Weight,Education,Education Number,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per Week,Native Country,Class
0.30137,2,0.058937,5,0.6,2,1,5,0,0,0,0,0.387755,0,0
0.109589,2,0.136176,6,0.733333,0,3,3,0,1,0,0,0.5,0,1
0.219178,2,0.068361,1,0.533333,1,7,2,0,1,0,0,0.397959,0,1
0.328767,0,0.118877,0,0.8,0,3,3,0,1,0,0,0.397959,0,0
0.452055,2,0.184316,5,0.6,2,10,3,0,1,0,0,0.397959,0,0
0.369863,2,0.109613,5,0.6,1,5,2,0,1,0,0,0.397959,0,0
0.136986,2,0.106074,0,0.8,0,1,3,0,1,0,0,0.397959,0,0
0.136986,2,0.118288,0,0.8,0,3,3,1,1,0.135501,0,0.397959,0,1
0.561644,2,0.087965,11,0.133333,1,7,2,0,1,0,0,0.397959,16,0
0.109589,2,0.158476,5,0.6,0,9,1,0,1,0,0,0.142857,20,0
0.191781,2,0.17154,1,0.533333,1,7,0,2,0,0,0,0.397959,0,0
0.30137,2,0.170166,1,0.533333,1,1,2,0,1,0,0,0.5,0,1
0.520548,2,0.017083,9,0.666667,1,10,2,0,1,0,0,0.397959,0,1
0.068493,2,0.107656,9,0.666667,0,8,1,0,0,0,0,0.112245,0,0
0.369863,2,0.09499,6,0.733333,4,1,3,0,1,0,0,0.397959,0,0
0.369863,2,0.100036,15,0.466667,2,5,3,0,0,0,0,0.397959,0,0
0.60274,2,0.315755,7,0.2,1,6,2,0,1,0,0,0.540816,0,0
0.205479,2,0.039866,9,0.666667,1,7,2,0,1,0,0,0.397959,0,0
0.246575,2,0.156011,0,0.8,1,1,2,0,1,0,0,0.44898,0,1
0.150685,2,0.161133,5,0.6,1,10,2,0,1,0,0,0.397959,0,0
0.547945,2,0.083573,0,0.8,1,1,2,1,1,0,0,0.397959,15,1
0.205479,2,0.021998,8,1,1,3,2,0,1,0,0,0.653061,0,1
0.39726,0,0.160081,7,0.2,0,8,3,4,0,0,0,0.397959,0,0
0.123288,1,0.142175,1,0.533333,1,8,0,0,0,0,0.362489,0.193878,0,0
0.356164,5,0.024315,1,0.533333,1,10,2,0,1,0,0,0.397959,0,0
0.616438,4,0.069111,1,0.533333,2,8,3,0,0,0,0,0.346939,0,0
0.589041,0,0.038689,3,0.866667,1,3,2,1,1,0,0,0.377551,11,1
0.684932,2,0.122509,1,0.533333,2,4,3,0,0,0,0,0.193878,0,0
0.027397,2,0.173936,1,0.533333,0,4,5,4,0,0,0,0.295918,0,0
0.424658,2,0.28472,12,0.333333,1,10,2,0,1,0,0,0.653061,0,1
0.027397,0,0.017011,1,0.533333,0,0,3,0,0,0,0,0.193878,0,0
0.027397,2,0.016014,5,0.6,0,8,3,0,0,0,0,0.295918,0,0
0.356164,2,0.116547,1,0.533333,2,1,5,0,0,0,0,0.397959,0,0
0.191781,2,0.09374,8,1,1,3,0,0,0,0,0,0.908163,0,0
0.657534,2,0.055034,5,0.6,1,1,0,0,0,0,0,0.44898,0,0
0.205479,2,0.108345,1,0.533333,0,7,3,0,0,0,0,0.397959,0,0
0.260274,0,0.116441,3,0.866667,1,3,2,0,1,0,0,0.397959,0,1
0.328767,2,0.231765,1,0.533333,1,7,2,0,1,0,0,0.397959,20,0
0.219178,4,0.095126,5,0.6,1,11,2,0,1,0.03908,0,0.397959,0,0
0.232877,2,0.226444,0,0.8,1,4,2,0,1,0,0.453857,0.5,0,1
0.136986,2,0.143618,5,0.6,0,10,3,0,1,0,0,0.44898,0,0
0.794521,5,0.103425,2,0.4,0,1,3,0,1,0,0,0.5,0,0
0.465753,2,0.066871,1,0.533333,1,10,2,0,1,0,0.433196,0.397959,0,1
0.410959,2,0.015059,1,0.533333,1,6,2,0,1,0,0,0.397959,0,0
0.191781,2,0.164361,5,0.6,0,3,3,0,1,0,0,0.397959,0,0
0.315068,2,0.175128,3,0.866667,0,1,3,0,0,0,0,0.397959,0,1
0.424658,2,0.124425,1,0.533333,2,4,3,0,0,0,0,0.295918,0,0
0.260274,4,0.165149,0,0.8,0,11,3,4,1,0,0,0.397959,0,0
0.013699,2,0.077315,1,0.533333,0,8,1,0,1,0,0,0.193878,0,0
0.219178,2,0.411504,1,0.533333,0,1,3,0,0,0,0,0.397959,0,0
0.232877,2,0.102433,3,0.866667,1,4,2,0,1,0,0,0.397959,0,0
0.465753,2,0.090412,5,0.6,1,10,2,0,1,0.03103,0,0.479592,0,1
0.30137,0,0.151515,6,0.733333,2,3,3,0,0,0,0,0.397959,0,0
0.041096,2,0.029326,1,0.533333,0,8,1,0,1,0,0,0.346939,0,0
0.684932,4,0.114733,5,0.6,2,0,3,4,0,0,0,0.193878,0,0
0.342466,2,0.009771,9,0.666667,0,0,3,0,0,0,0,0.602041,0,0
0.575342,2,0.058459,2,0.4,1,7,2,0,1,0,0,0.397959,0,0
0.191781,4,0.140991,1,0.533333,0,11,3,4,1,0,0,0.397959,0,0
0.027397,2,0.247482,5,0.6,0,8,5,4,0,0.02036,0,0.295918,0,0
0.410959,2,0.014656,5,0.6,2,1,3,0,0,0,0,0.479592,0,0
0.69863,2,0.106294,7,0.2,1,8,2,0,1,0,0,0.295918,0,0
0.178082,2,0.055663,5,0.6,1,2,2,0,1,0,0,0.397959,0,0
0.232877,2,0.015136,1,0.533333,0,2,3,0,1,0,0,0.602041,0,0
0.438356,2,0.228512,7,0.2,1,7,2,0,1,0,0,0.397959,0,0
0.287671,2,0.036061,5,0.6,1,10,2,0,1,0,0,0.397959,0,1
0.589041,2,0.070919,5,0.6,1,4,2,0,1,0.072981,0,0.397959,0,1
0.09589,2,0.086739,0,0.8,0,0,3,0,1,0,0,0.397959,0,0
0.013699,2,0.105,5,0.6,0,2,1,4,0,0,0.367769,0.346939,0,0
0.09589,2,0.071653,0,0.8,0,1,1,0,0,0,0,0.397959,0,0
0.054795,2,0.153918,11,0.133333,1,8,2,0,1,0,0,0.397959,20,0
0.424658,4,0.156639,1,0.533333,1,9,0,0,0,0,0.424242,0.397959,0,1
0.479452,4,0.21632,4,0.266667,1,8,0,0,0,0,0,0.397959,0,0
0.424658,2,0.133912,1,0.533333,2,2,3,0,1,0,0,0.397959,0,0
0.315068,3,0.042806,0,0.8,1,3,2,0,1,0.076881,0,0.663265,0,1
0.041096,2,0.11715,5,0.6,0,9,1,0,0,0,0,0.193878,0,0
0.191781,2,0.086059,1,0.533333,2,4,5,0,0,0,0,0.244898,0,0
0.178082,2,0.237335,5,0.6,1,1,2,0,1,0,0,0.5,0,0
0.465753,2,0.12982,1,0.533333,0,2,1,0,0,0,0,0.397959,0,0
0.164384,2,0.059965,9,0.666667,2,1,3,0,0,0,0,0.397959,0,0
0.534247,1,0.233481,3,0.866667,0,4,3,0,1,0,0,0.153061,0,0
0.39726,2,0.050913,0,0.8,4,9,5,0,0,0,0,0.397959,0,0
0.328767,2,0.171404,5,0.6,4,3,1,0,0,0,0.895317,0.397959,0,0
0.164384,2,0.165396,11,0.133333,0,8,4,0,0,0,0,0.397959,36,0
0.424658,1,0.15712,1,0.533333,1,1,2,1,1,0,0,0.295918,10,0
0.232877,5,0.361298,1,0.533333,2,4,3,0,0,0,0,0.5,0,0
0.342466,1,0.058255,9,0.666667,1,1,2,0,1,0,0,0.5,0,0
0.109589,2,0.056646,1,0.533333,0,8,5,0,0,0,0,0.295918,29,0
0.410959,2,0.090723,2,0.4,2,8,5,4,0,0,0,0.397959,0,0
0.082192,2,0.035827,1,0.533333,0,4,1,0,1,0,0,0.397959,0,0
0.356164,4,0.146323,9,0.666667,1,5,2,0,1,0,0,0.214286,0,0
0.027397,4,0.111752,5,0.6,0,8,1,4,0,0,0,0.346939,0,0
0.068493,2,0.135419,1,0.533333,0,2,1,0,1,0,0,0.397959,0,0
0.315068,4,0.098447,0,0.8,2,3,5,0,0,0,0,0.704082,0,0
0.328767,1,0.090433,9,0.666667,1,10,2,0,1,0,0,0.397959,35,0
0.739726,5,0.036905,0,0.8,1,1,2,0,1,0,0.549128,0.602041,0,1
0.342466,2,0.043603,1,0.533333,1,0,2,0,1,0,0,0.44898,0,0
0.191781,0,0.370525,0,0.8,0,0,3,0,1,0,0,0.469388,0,0
0.561644,1,0.071969,1,0.533333,1,6,2,0,1,0,0,0.704082,0,0
0.260274,2,0.091238,2,0.4,6,8,5,4,0,0,0,0.112245,0,0
0.191781,2,0.109966,1,0.533333,1,5,2,0,1,0,0,0.653061,0,0
0.328767,2,0.073923,1,0.533333,0,0,3,0,0,0,0,0.397959,0,0
0.246575,2,0.253706,5,0.6,1,10,2,0,1,0,0,0.397959,0,0
0.150685,2,0.069187,0,0.8,0,3,1,0,0,0,0,0.142857,0,0
0.136986,2,0.25095,15,0.466667,1,6,1,0,1,0,0,0.55102,0,0
0,2,0.047375,2,0.4,0,2,1,0,1,0,0,0.397959,4,0
0.246575,1,0.070179,1,0.533333,2,4,3,0,1,0,0,0.5,0,1
0.383562,1,0.063722,5,0.6,1,8,0,0,0,0,0,1,0,0
0.369863,2,0.173345,0,0.8,2,0,5,0,0,0,0,0.397959,0,0
0.136986,2,0.05325,9,0.666667,0,8,3,1,0,0,0,0.397959,15,0
0.465753,2,0.030437,4,0.266667,1,10,2,0,1,0,0,0.397959,0,0
0.438356,2,0.152557,1,0.533333,6,8,3,0,0,0,0,0.44898,0,0
0.643836,1,0.255593,12,0.333333,1,3,2,0,1,0,0,0.091837,0,1
0.506849,1,0.169056,7,0.2,2,5,3,0,1,0,0,0.44898,12,0
0.356164,2,0.15838,1,0.533333,1,10,2,3,1,0,0,0.397959,20,0
0.205479,2,0.169699,1,0.533333,2,10,5,0,1,0,0,0.346939,0,0
0.260274,2,0.144817,6,0.733333,0,4,3,4,1,0.105201,0,0.428571,0,1
0.123288,1,0.038334,1,0.533333,0,4,4,1,1,0,0,0.5,0,1
0.273973,2,0.077878,0,0.8,1,1,2,0,1,0,0,0.5,0,1
0.287671,2,0.049435,6,0.733333,2,0,5,0,0,0,0,0.397959,0,0
0.123288,2,0.25198,15,0.466667,1,10,2,0,1,0,0,0.397959,0,0
0.452055,2,0.078685,0,0.8,1,10,2,0,1,0,0.433196,0.5,0,1
0.410959,2,0.117328,5,0.6,1,10,2,0,1,0.072981,0,0.397959,0,1
0.342466,2,0.059146,1,0.533333,2,7,3,0,0,0,0,0.397959,0,0
0.671233,4,0.098924,1,0.533333,6,5,3,4,0,0,0,0.397959,0,0
0.356164,2,0.155963,1,0.533333,4,0,3,4,0,0,0,0.316327,0,0
0.273973,2,0.228504,0,0.8,1,3,2,0,1,0,0,0.44898,0,1
0.273973,2,0.05662,12,0.333333,2,1,5,0,0,0,0,0.346939,0,0
0.109589,2,0.241114,5,0.6,0,9,1,0,0,0,0,0.397959,0,0
0.164384,2,0.175314,0,0.8,1,10,2,0,1,0,0,0.5,0,1
0.452055,1,0.09825,6,0.733333,1,7,2,0,1,0.03103,0,0.397959,0,1
0.342466,0,0.018306,3,0.866667,0,3,3,0,1,0,0,0.704082,0,0
0.205479,2,0.041061,1,0.533333,0,10,1,0,1,0,0,0.397959,0,0
0.342466,0,0.241104,5,0.6,1,11,2,0,1,0,0,0.397959,0,1
0.328767,1,0.26909,1,0.533333,1,1,2,0,1,0,0,0.5,0,0
0.109589,2,0.237166,0,0.8,0,4,3,0,1,0.03325,0,0.397959,0,0
0.657534,5,0.098557,1,0.533333,1,4,2,0,1,0,0,0.5,0,0
0.205479,2,0.14872,5,0.6,1,7,2,0,1,0,0,0.5,0,0
0.205479,2,0.15747,1,0.533333,0,10,5,0,1,0,0,0.091837,0,0
0.09589,2,0.141712,5,0.6,1,10,2,0,1,0,0,0.602041,0,0
0.465753,3,0.204916,1,0.533333,2,1,3,0,0,0,0,0.397959,0,0
0.150685,2,0.014323,2,0.4,3,8,5,0,0,0,0,0.346939,0,0
0.205479,5,0.226297,5,0.6,1,1,2,0,1,0,0,0.55102,0,1
0.821918,2,0.048435,10,0.933333,1,1,2,0,1,0,0,0.397959,0,0
0.410959,2,0.101885,1,0.533333,2,0,5,0,0,0,0,0.193878,0,0
0.123288,2,0.068297,1,0.533333,0,2,3,0,1,0,0,0.397959,0,0
0.041096,2,0.091726,5,0.6,0,2,1,0,1,0,0,0.193878,0,0
0.547945,0,0.116388,5,0.6,1,3,2,4,1,0,0,0.346939,0,1
0.315068,2,0.080463,8,1,1,3,2,0,1,0,0,0.44898,0,0
0.452055,2,0.103003,3,0.866667,1,4,2,0,1,0,0,0.397959,0,1
0.027397,2,0.206811,7,0.2,1,2,1,0,1,0,0,0.44898,20,0
0.506849,3,0.217301,15,0.466667,1,0,2,0,1,0,0,0.397959,0,0
0.465753,4,0.124665,5,0.6,1,11,2,0,1,0,0,0.397959,0,1
0.465753,4,0.254659,0,0.8,1,0,2,0,1,0,0,0.5,0,1
0.287671,0,0.119543,5,0.6,1,11,2,0,1,0.076881,0,0.397959,0,1
0,2,0.113193,15,0.466667,0,4,1,0,0,0,0,0.193878,0,0
0.205479,2,0.262631,0,0.8,0,1,3,0,1,0,0,0.397959,0,0
0.164384,2,0.355668,5,0.6,1,10,2,0,1,0,0,0.44898,0,0
0.342466,2,0.193353,5,0.6,2,4,5,0,1,0,0,0.397959,0,0
0.315068,2,0.149214,1,0.533333,2,1,5,0,0,0,0,0.397959,0,0
0.136986,2,0.19255,5,0.6,1,10,2,0,1,0,0,0.397959,0,0
0.068493,0,0.128553,0,0.8,0,3,1,0,0,0,0,0.193878,0,0
0.561644,2,0.123119,2,0.4,6,8,3,0,0,0,0,0.397959,0,0
0.60274,2,0.057621,0,0.8,1,4,2,0,1,0,0,0.44898,0,1
0.342466,2,0.129792,0,0.8,1,10,0,4,0,0,0,0.346939,0,1
0.438356,2,0.085631,3,0.866667,3,11,3,1,1,0,0,0.397959,7,0
0.356164,2,0.054104,1,0.533333,2,7,3,4,0,0,0,0.397959,0,0
0.39726,2,0.146756,0,0.8,2,4,5,0,1,0,0,0.397959,0,1
0.150685,2,0.081435,1,0.533333,1,5,2,0,1,0,0,0.44898,0,1
0.30137,1,0.178209,5,0.6,1,4,2,0,1,0.076881,0,0.5,0,1
0.452055,4,0.124979,5,0.6,1,10,2,0,1,0.076881,0,0.397959,0,1
0.547945,2,0.124659,5,0.6,3,0,3,0,1,0,0,0.397959,0,0
0.410959,2,0.117571,1,0.533333,1,8,0,0,0,0,0,0.377551,0,0
0.849315,1,0.062074,1,0.533333,1,6,2,0,1,0,0,0.397959,0,0
0.315068,2,0.087118,1,0.533333,1,13,0,0,0,0,0,0.44898,0,0
0.246575,3,0.066491,0,0.8,1,3,2,1,1,0,0,0.397959,19,0
0.246575,4,0.445548,0,0.8,1,1,2,0,1,0,0.399449,0.806122,0,0
0.178082,2,0.067965,0,0.8,1,8,2,0,1,0,0,0.602041,0,1
0.123288,2,0.094759,12,0.333333,0,6,3,4,1,0,0,0.397959,0,0
0.438356,2,0.024337,1,0.533333,0,5,5,4,0,0.01506,0,0.397959,0,0
0.424658,2,0.090028,1,0.533333,1,10,2,0,1,0,0,0.397959,0,0
0.068493,2,0.131453,5,0.6,0,8,3,0,1,0,0,0.44898,0,0
0.068493,2,0.068917,2,0.4,0,8,1,0,0,0,0,0.295918,0,0
0.452055,2,0.085623,12,0.333333,4,0,3,4,0,0,0,0.469388,18,0
0.410959,1,0.1388,1,0.533333,1,6,2,0,1,0,0,0.602041,0,0
0.260274,2,0.180853,1,0.533333,1,5,2,0,1,0,0,0.5,0,0
0.369863,2,0.110083,6,0.733333,1,10,2,0,1,0,0,0.397959,0,1
0.767123,2,0.141083,4,0.266667,6,8,5,0,0,0,0,0.081633,0,0
0.232877,2,0.198029,0,0.8,1,3,2,0,1,0,0,0.397959,0,1
0.273973,2,0.096389,5,0.6,1,10,2,1,1,0,0,0.397959,39,0
0.39726,2,0.129226,5,0.6,1,0,0,0,0,0,0,0.397959,0,1
0.164384,2,0.278955,11,0.133333,1,6,2,0,1,0,0,0.397959,20,0
0.09589,2,0.132018,9,0.666667,1,10,2,0,1,0,0,0.397959,0,0
0.164384,0,0.15826,5,0.6,0,3,3,0,1,0,0,0.346939,0,0
0.013699,2,0.013378,15,0.466667,0,0,1,0,0,0,0,0.193878,0,0
0.328767,2,0.076521,0,0.8,2,1,5,4,0,0,0,0.908163,0,1
0.575342,2,0.07204,1,0.533333,1,10,2,0,1,0,0,0.397959,0,1
0.136986,2,0.325407,11,0.133333,0,6,5,0,1,0,0,0.5,0,0
0.452055,2,0.094603,6,0.733333,1,10,2,0,1,0,0,0.44898,0,0
0.109589,2,0.160759,14,0.066667,0,7,3,0,1,0,0,0.234694,20,0
0.342466,2,0.098572,0,0.8,2,1,5,0,0,0,0,0.44898,0,0
0.260274,2,0.142191,5,0.6,1,10,2,0,1,0,0,0.397959,8,0
0.616438,2,0.05146,5,0.6,1,0,2,0,1,0,0,0.602041,0,1
0.739726,2,0.138767,9,0.666667,0,0,3,0,0,0,0,0.397959,0,0
0.287671,2,0.455483,0,0.8,2,1,3,0,1,0,0,0.55102,0,1
0.369863,2,0.146588,1,0.533333,3,0,5,4,0,0,0,0.397959,0,0
0.438356,1,0.108159,5,0.6,1,6,2,0,1,0,0,0.602041,0,0
0.589041,5,0.134841,0,0.8,1,3,2,0,1,0.076881,0,0.397959,0,1
0.150685,1,0.270348,1,0.533333,1,1,2,0,1,0,0,0.397959,17,0
0.123288,2,0.102866,0,0.8,0,4,3,0,0,0,0,0.55102,0,0
0.013699,2,0.065611,2,0.4,0,2,1,0,1,0,0,0.112245,0,0
0.356164,2,0.11397,9,0.666667,1,10,2,0,1,0,0,0.5,0,1
0.657534,4,0.096172,15,0.466667,6,1,3,0,1,0.02009,0,0.438776,0,0
0.082192,2,0.071444,12,0.333333,0,10,1,0,1,0,0,0.438776,0,0
0.054795,2,0.102585,5,0.6,0,8,1,0,0,0,0,0.346939,0,0
0.041096,1,0.19996,1,0.533333,0,6,1,0,1,0,0,0.397959,0,0
0.027397,2,0.093905,5,0.6,0,4,1,1,0,0,0,0.173469,15,0
0.821918,2,0.075844,1,0.533333,6,0,3,0,0,0,0,0.316327,0,0
0.205479,2,0.008609,9,0.666667,1,9,2,0,1,0,0,0.397959,0,0
0.273973,4,0.213821,5,0.6,1,5,2,0,1,0,0,0.295918,0,0
0.164384,1,0.014611,1,0.533333,1,5,2,0,1,0,0,0.44898,0,0
0.575342,2,0.047299,8,1,1,3,2,0,1,0,0.554408,0.44898,0,1
0.068493,2,0.194377,5,0.6,0,10,1,0,1,0,0,0.397959,0,0
0.191781,2,0.089498,1,0.533333,1,10,2,0,1,0,0,0.479592,0,1
0.575342,1,0.124659,1,0.533333,1,4,2,0,1,0,0,0.602041,0,0
0.164384,3,0.117112,5,0.6,0,8,3,0,0,0,0,0.397959,0,1
0.534247,2,0.171691,1,0.533333,1,10,2,0,1,0,0,0.5,0,1
0.027397,2,0.151875,5,0.6,0,0,1,0,0,0,0,0.193878,0,0
0.273973,2,0.020619,1,0.533333,1,6,2,0,1,0,0,0.397959,0,0
0.561644,0,0.181737,3,0.866667,1,1,2,0,1,0,0,0.397959,0,1
0.328767,2,0.062894,3,0.866667,1,1,2,0,1,0,0,0.397959,0,1
0.164384,2,0.084743,1,0.533333,0,4,5,0,1,0,0,0.377551,0,0
0.287671,1,0.031708,1,0.533333,1,1,2,0,1,0,0,0.5,0,0
0.260274,2,0.077688,3,0.866667,1,3,2,0,1,0,0.453857,0.5,0,1
0.027397,2,0.18619,5,0.6,0,10,1,0,1,0.00594,0,0.397959,0,0
0.39726,2,0.121639,1,0.533333,1,1,0,0,0,0,0,0.27551,0,1
0.342466,2,0.116105,3,0.866667,1,3,0,0,0,0,0,0.44898,0,1
0.164384,2,0.053831,5,0.6,0,4,3,0,0,0,0,0.397959,0,0
0.342466,2,0.027503,0,0.8,1,3,2,0,1,0.076881,0,0.397959,0,1
0.164384,2,0.13493,6,0.733333,1,0,2,0,1,0,0,0.397959,0,0
0.410959,2,0.239898,3,0.866667,2,3,5,0,0,0,0,0.397959,0,0
0.273973,2,0.067906,2,0.4,1,10,2,0,1,0,0,0.397959,0,1
0.30137,2,0.174658,1,0.533333,1,6,2,0,1,0,0,0.44898,0,0
0.39726,2,0.103295,0,0.8,2,4,5,4,0,0,0,0.346939,0,1
0.150685,2,0.066106,6,0.733333,1,5,2,0,1,0,0,0.397959,0,0
0.260274,2,0.062871,5,0.6,1,6,2,0,1,0,0,0.561224,0,1
0.30137,2,0.059076,1,0.533333,2,0,1,0,0,0,0,0.397959,0,0
0.369863,2,0.123089,5,0.6,1,3,2,0,1,0,0,0.397959,0,0
0.589041,0,0.204874,1,0.533333,1,8,2,0,1,0,0,0.397959,0,0
0.246575,2,0.101923,0,0.8,0,1,3,0,0,0,0,0.5,0,1
0.575342,2,0.127963,0,0.8,1,10,2,4,1,0,0,0.479592,0,1
0.054795,2,0.070771,5,0.6,0,4,1,0,0,0,0,0.602041,0,0
0.068493,2,0.072007,6,0.733333,0,3,1,0,0,0,0,0.153061,0,0
0.191781,2,0.231035,5,0.6,1,1,2,0,1,0.150242,0,0.5,0,1
0.315068,2,0.06462,0,0.8,1,1,2,0,1,0,0.453857,0.5,0,1
0.219178,2,0.193052,1,0.533333,1,4,2,0,1,0,0,0.44898,0,1
0.328767,4,0.124701,3,0.866667,1,3,2,0,1,0,0,0.602041,0,0
0.191781,1,0.138546,6,0.733333,1,8,0,0,0,0,0,0.346939,0,1
0.616438,2,0.226494,9,0.666667,2,8,3,0,1,0,0,0.397959,0,0
0.356164,2,0.138819,1,0.533333,1,3,0,0,0,0,0,0.346939,0,0
0.150685,4,0.134921,0,0.8,0,3,3,4,0,0,0,0.602041,0,0
0.356164,2,0.116839,12,0.333333,1,7,2,4,1,0,0.433196,0.397959,0,1
0.520548,1,0.210813,3,0.866667,1,4,2,0,1,0.03103,0,0.55102,0,1
0.342466,2,0.122538,1,0.533333,4,8,5,0,0,0,0,0.244898,0,0
0.082192,2,0.112731,0,0.8,0,3,3,0,0,0,0,0.397959,0,0
0.520548,3,0.209891,5,0.6,1,0,2,0,1,0,0,0.397959,0,1
0.369863,5,0.073343,0,0.8,1,1,2,0,1,1,0,0.44898,0,1
0.027397,2,0.191348,2,0.4,0,4,1,3,0,0,0,0.316327,32,0
0.082192,2,0.068278,1,0.533333,0,7,1,0,1,0,0,0.397959,0,0
0.328767,2,0.09532,1,0.533333,2,10,5,0,0,0,0,0.5,0,0
0.465753,2,0.083212,1,0.533333,4,2,5,0,0,0,0,0.397959,0,0
0.438356,2,0.035269,1,0.533333,2,5,3,0,1,0,0,0.908163,0,0
0.164384,0,0.137188,3,0.866667,0,3,5,1,0,0,0,0.193878,27,0
0.109589,2,0.310568,5,0.6,0,3,3,0,1,0.086141,0,0.397959,0,1
0.369863,1,0.183668,10,0.933333,1,3,2,0,1,1,0,0.5,0,1
0,2,0.148839,2,0.4,0,2,1,0,1,0,0,0.295918,0,0
0.342466,5,0.073343,3,0.866667,1,1,2,0,1,0,0,0.397959,0,1
0.054795,2,0.239334,2,0.4,0,9,1,0,0,0,0,0.346939,0,0
0.123288,2,0.004443,5,0.6,0,5,3,0,1,0,0,0.397959,0,0
0.09589,2,0.106521,5,0.6,0,3,3,0,1,0,0,0.397959,0,0
0.178082,2,0.12888,0,0.8,1,1,2,0,1,0,0,0.418367,0,1
0.027397,2,0.381675,1,0.533333,0,2,1,0,1,0,0,0.27551,0,0
0.657534,0,0.01154,7,0.2,6,8,4,0,0,0,0,0.234694,0,0
0.479452,1,0.062629,5,0.6,1,9,2,0,1,0,0,0.602041,0,1
0,2,0.259363,12,0.333333,0,2,1,0,1,0,0,0.193878,0,0
0.136986,2,0.049809,1,0.533333,0,8,1,0,1,0,0,0.214286,0,0
0.493151,2,0.22306,10,0.933333,0,3,3,0,0,0,0,0.397959,0,0
0.09589,2,0.093083,0,0.8,0,4,3,0,0,0,0,0.397959,0,0
0.273973,2,0.04172,5,0.6,1,10,2,0,1,0,0,0.397959,0,1
0.232877,2,0.088832,9,0.666667,1,0,0,0,0,0,0,0.173469,0,0
0.315068,4,0.18906,6,0.733333,2,1,3,0,1,0.086141,0,0.5,0,1
0.438356,4,0.058715,1,0.533333,1,10,2,0,1,0,0,0.397959,0,1
0.945205,2,0.09347,3,0.866667,0,0,3,0,0,0,0,0.397959,0,0
0.438356,2,0.201538,9,0.666667,1,3,0,0,0,0.150242,0,0.602041,0,1
0.356164,1,0.056943,2,0.4,1,2,2,0,1,0,0,0.602041,0,0
0.410959,2,0.138419,5,0.6,3,1,5,0,0,0,0,0.346939,3,0
0.205479,2,0.107854,1,0.533333,1,5,2,0,1,0,0,0.5,0,1
0.178082,1,0.045516,9,0.666667,1,6,2,0,1,0,0,0.602041,0,0
0.109589,4,0.115521,1,0.533333,0,10,1,0,1,0,0,0.397959,0,0
0.342466,2,0.01629,0,0.8,1,4,2,0,1,0,0,0.397959,0,1
0.589041,2,0.071931,5,0.6,1,10,2,0,1,0,0,0.653061,0,0
0.39726,2,0.174792,5,0.6,1,10,2,0,1,0.04386,0,0.377551,0,1
0.30137,4,0.123287,5,0.6,1,11,2,0,1,0,0,0.397959,0,1
0.150685,2,0.088067,6,0.733333,1,9,2,0,1,0,0.433196,0.704082,0,1
0.123288,2,0.142861,12,0.333333,0,10,3,0,1,0,0,0.55102,3,0
0.136986,2,0.071953,5,0.6,0,0,1,0,0,0,0,0.397959,0,0
0.575342,2,0.109857,5,0.6,2,3,5,0,1,0,0,0.397959,0,0
0.643836,0,0.063476,1,0.533333,1,6,2,0,1,0,0,0.397959,0,0
1,1,0.047774,1,0.533333,0,1,3,0,1,0.02964,0,0.112245,0,0
0.465753,2,0.130951,5,0.6,2,4,3,0,0,0,0,0.44898,0,1
0.260274,2,0.064948,1,0.533333,1,5,2,0,1,0,0.459596,0.397959,0,0
0.30137,2,0.080368,7,0.2,3,7,5,3,0,0,0,0.397959,24,0
0.410959,1,0.151697,3,0.866667,1,3,2,0,1,0,0,0.397959,0,1
0.205479,2,0.02784,3,0.866667,1,1,2,0,1,0,0,0.602041,0,1
0.09589,2,0.301663,6,0.733333,1,0,0,0,0,0,0,0.397959,0,0
0.082192,2,0.190711,1,0.533333,0,4,1,0,1,0,0,0.295918,0,0
0.616438,2,0.134914,1,0.533333,1,8,2,0,1,0,0,0.193878,0,0
0.246575,1,0.150261,0,0.8,4,10,3,0,1,0,0,0.653061,0,0
0.136986,2,0.056616,0,0.8,0,3,1,1,1,0,0,0.397959,0,0
0.438356,2,0.127326,5,0.6,2,7,3,0,0,0,0,0.346939,0,0
0.013699,2,0.04228,12,0.333333,0,4,3,0,1,0,0,0.193878,0,0
0.027397,2,0.04912,5,0.6,0,8,1,0,0,0,0,0.295918,0,0
0.630137,5,0.057487,6,0.733333,1,4,2,0,1,0,0,0.397959,0,1
0.506849,2,0.070168,1,0.533333,1,8,0,4,0,0,0,0.397959,0,0
0.09589,2,0.152848,5,0.6,1,3,0,0,0,0,0,0.397959,0,1
0.60274,2,0.089319,12,0.333333,1,5,2,0,1,0,0,0.5,0,1
0.452055,5,0.102984,1,0.533333,1,4,2,0,1,0,0,0.479592,0,1
0.260274,2,0.038024,0,0.8,1,4,2,0,1,0,0,0.397959,0,1
0.054795,2,0.068512,5,0.6,0,0,1,0,1,0,0,0.5,0,0
0.287671,5,0.316855,10,0.933333,1,3,2,0,1,1,0,0.5,0,1
0.178082,2,0.226444,5,0.6,1,1,4,0,1,0,0,0.397959,0,0
0.068493,2,0.253183,1,0.533333,0,10,1,0,1,0.02907,0,0.397959,0,0
0.219178,2,0.122248,5,0.6,2,0,3,1,0,0,0,0.520408,0,0
0.30137,4,0.152202,1,0.533333,1,7,2,0,1,0,0,0.377551,0,1
